no~book_id~book_name_english~book_url~book_name_tamil~genre~author~epub_url~epub_id~mobi_url~mobi_id~a4_pdf_url~a4_pdf_id~six_inch_pdf_url~six_inch_pdf_id
1~15008~letters_of_peraringar_anna_3~https://freetamilebooks.com/ebooks/letters_of_peraringar_anna_3/~பேரறிஞர் அண்ணாவின் கடிதங்கள் – 3~அரசியல்~அண்ணாதுரை~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%87%e0%ae%b0%e0%ae%b1%e0%ae%bf%e0%ae%9e%e0%ae%b0%e0%af%8d-%e0%ae%85%e0%ae%a3%e0%af%8d%e0%ae%a3%e0%ae%be%e0%ae%b5%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%95%e0%ae%9f%e0%ae%bf%e0%ae%a4-9~14999~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%87%e0%ae%b0%e0%ae%b1%e0%ae%bf%e0%ae%9e%e0%ae%b0%e0%af%8d-%e0%ae%85%e0%ae%a3%e0%af%8d%e0%ae%a3%e0%ae%be%e0%ae%b5%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%95%e0%ae%9f%e0%ae%bf%e0%ae%a4-10~15001~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%87%e0%ae%b0%e0%ae%b1%e0%ae%bf%e0%ae%9e%e0%ae%b0%e0%af%8d-%e0%ae%85%e0%ae%a3%e0%af%8d%e0%ae%a3%e0%ae%be%e0%ae%b5%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%95%e0%ae%9f%e0%ae%bf%e0%ae%a4-11~15003~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%87%e0%ae%b0%e0%ae%b1%e0%ae%bf%e0%ae%9e%e0%ae%b0%e0%af%8d-%e0%ae%85%e0%ae%a3%e0%af%8d%e0%ae%a3%e0%ae%be%e0%ae%b5%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%95%e0%ae%9f%e0%ae%bf%e0%ae%a4-12~15005
2~14996~car_electronics_in_tamil~https://freetamilebooks.com/ebooks/car_electronics_in_tamil/~எளிய தமிழில் Car Electronics~ நுட்பம் ~இரா. அசோகன்~https://freetamilebooks.com/download/%e0%ae%8e%e0%ae%b3%e0%ae%bf%e0%ae%af-%e0%ae%a4%e0%ae%ae%e0%ae%bf%e0%ae%b4%e0%ae%bf%e0%ae%b2%e0%af%8d-car-electronics-epub~14987~https://freetamilebooks.com/download/%e0%ae%8e%e0%ae%b3%e0%ae%bf%e0%ae%af-%e0%ae%a4%e0%ae%ae%e0%ae%bf%e0%ae%b4%e0%ae%bf%e0%ae%b2%e0%af%8d-car-electronics-mobi~14989~https://freetamilebooks.com/download/%e0%ae%8e%e0%ae%b3%e0%ae%bf%e0%ae%af-%e0%ae%a4%e0%ae%ae%e0%ae%bf%e0%ae%b4%e0%ae%bf%e0%ae%b2%e0%af%8d-car-electronics-a4-pdf~14991~https://freetamilebooks.com/download/%e0%ae%8e%e0%ae%b3%e0%ae%bf%e0%ae%af-%e0%ae%a4%e0%ae%ae%e0%ae%bf%e0%ae%b4%e0%ae%bf%e0%ae%b2%e0%af%8d-car-electronics-6-inch-pdf~14993
3~14979~deiva_yaanai~https://freetamilebooks.com/ebooks/deiva_yaanai/~﻿தெய்வயானை~ சிறுகதைகள் ~கல்கி~https://freetamilebooks.com/download/%e0%ae%a4%e0%af%86%e0%ae%af%e0%af%8d%e0%ae%b5%e0%ae%af%e0%ae%be%e0%ae%a9%e0%af%88-epub~14970~https://freetamilebooks.com/download/%e0%ae%a4%e0%af%86%e0%ae%af%e0%af%8d%e0%ae%b5%e0%ae%af%e0%ae%be%e0%ae%a9%e0%af%88-mobi~14972~https://freetamilebooks.com/download/%e0%ae%a4%e0%af%86%e0%ae%af%e0%af%8d%e0%ae%b5%e0%ae%af%e0%ae%be%e0%ae%a9%e0%af%88-a4-pdf~14974~https://freetamilebooks.com/download/%e0%ae%a4%e0%af%86%e0%ae%af%e0%af%8d%e0%ae%b5%e0%ae%af%e0%ae%be%e0%ae%a9%e0%af%88-6-inch-pdf~14976
4~14968~mara_sirppam~https://freetamilebooks.com/ebooks/mara_sirppam/~﻿மரச் சிற்பம்~ சிறுகதைகள் ~ஷோபாசக்தி~https://freetamilebooks.com/download/%e0%ae%ae%e0%ae%b0%e0%ae%9a%e0%af%8d-%e0%ae%9a%e0%ae%bf%e0%ae%b1%e0%af%8d%e0%ae%aa%e0%ae%ae%e0%af%8d-epub~14959~https://freetamilebooks.com/download/%e0%ae%ae%e0%ae%b0%e0%ae%9a%e0%af%8d-%e0%ae%9a%e0%ae%bf%e0%ae%b1%e0%af%8d%e0%ae%aa%e0%ae%ae%e0%af%8d-mobi~14961~https://freetamilebooks.com/download/%e0%ae%ae%e0%ae%b0%e0%ae%9a%e0%af%8d-%e0%ae%9a%e0%ae%bf%e0%ae%b1%e0%af%8d%e0%ae%aa%e0%ae%ae%e0%af%8d-a4-pdf~14963~https://freetamilebooks.com/download/%e0%ae%ae%e0%ae%b0%e0%ae%9a%e0%af%8d-%e0%ae%9a%e0%ae%bf%e0%ae%b1%e0%af%8d%e0%ae%aa%e0%ae%ae%e0%af%8d-6-inch-pdf~14965
5~14957~avanum_naanum-2~https://freetamilebooks.com/ebooks/avanum_naanum-2/~அவனும்‌ நானும்~ கவிதை ~சுமிதா கபிலன்‌~https://freetamilebooks.com/download/%e0%ae%85%e0%ae%b5%e0%ae%a9%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%a8%e0%ae%be%e0%ae%a9%e0%af%81%e0%ae%ae%e0%af%8d-epub-2~14948~https://freetamilebooks.com/download/%e0%ae%85%e0%ae%b5%e0%ae%a9%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%a8%e0%ae%be%e0%ae%a9%e0%af%81%e0%ae%ae%e0%af%8d-mobi-2~14950~https://freetamilebooks.com/download/%e0%ae%85%e0%ae%b5%e0%ae%a9%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%a8%e0%ae%be%e0%ae%a9%e0%af%81%e0%ae%ae%e0%af%8d-a4-pdf-2~14952~https://freetamilebooks.com/download/%e0%ae%85%e0%ae%b5%e0%ae%a9%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%a8%e0%ae%be%e0%ae%a9%e0%af%81%e0%ae%ae%e0%af%8d-6-inch-pdf-2~14954
6~14946~nenjai_allum_thanjai~https://freetamilebooks.com/ebooks/nenjai_allum_thanjai/~நெஞ்சை அள்ளும் தஞ்சை~ வரலாறு ~செ.இராசு எம்‌.ஏ.,~https://freetamilebooks.com/download/%e0%ae%a8%e0%af%86%e0%ae%9e%e0%af%8d%e0%ae%9a%e0%af%88-%e0%ae%85%e0%ae%b3%e0%af%8d%e0%ae%b3%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%a4%e0%ae%9e%e0%af%8d%e0%ae%9a%e0%af%88-epub~14937~https://freetamilebooks.com/download/%e0%ae%a8%e0%af%86%e0%ae%9e%e0%af%8d%e0%ae%9a%e0%af%88-%e0%ae%85%e0%ae%b3%e0%af%8d%e0%ae%b3%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%a4%e0%ae%9e%e0%af%8d%e0%ae%9a%e0%af%88-mobi~14939~https://freetamilebooks.com/download/%e0%ae%a8%e0%af%86%e0%ae%9e%e0%af%8d%e0%ae%9a%e0%af%88-%e0%ae%85%e0%ae%b3%e0%af%8d%e0%ae%b3%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%a4%e0%ae%9e%e0%af%8d%e0%ae%9a%e0%af%88-a4-pdf~14941~https://freetamilebooks.com/download/%e0%ae%a8%e0%af%86%e0%ae%9e%e0%af%8d%e0%ae%9a%e0%af%88-%e0%ae%85%e0%ae%b3%e0%af%8d%e0%ae%b3%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%a4%e0%ae%9e%e0%af%8d%e0%ae%9a%e0%af%88-6-inch-pdf~14943
7~14934~ponniyin_selvanil_sorporul_matram_aaivu~https://freetamilebooks.com/ebooks/ponniyin_selvanil_sorporul_matram_aaivu/~பொன்னியின் செல்வனில் சொற்பொருள் மாற்றம் – ஆய்வு~ஆய்வு~கு. திவ்யா~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%8a%e0%ae%a9%e0%af%8d%e0%ae%a9%e0%ae%bf%e0%ae%af%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%9a%e0%af%86%e0%ae%b2%e0%af%8d%e0%ae%b5%e0%ae%a9%e0%ae%bf%e0%ae%b2%e0%af%8d-%e0%ae%9a%e0%af%8a%e0%ae%b1~14925~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%8a%e0%ae%a9%e0%af%8d%e0%ae%a9%e0%ae%bf%e0%ae%af%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%9a%e0%af%86%e0%ae%b2%e0%af%8d%e0%ae%b5%e0%ae%a9%e0%ae%bf%e0%ae%b2%e0%af%8d-%e0%ae%9a%e0%af%8a-2~14927~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%8a%e0%ae%a9%e0%af%8d%e0%ae%a9%e0%ae%bf%e0%ae%af%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%9a%e0%af%86%e0%ae%b2%e0%af%8d%e0%ae%b5%e0%ae%a9%e0%ae%bf%e0%ae%b2%e0%af%8d-%e0%ae%9a%e0%af%8a-3~14929~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%8a%e0%ae%a9%e0%af%8d%e0%ae%a9%e0%ae%bf%e0%ae%af%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%9a%e0%af%86%e0%ae%b2%e0%af%8d%e0%ae%b5%e0%ae%a9%e0%ae%bf%e0%ae%b2%e0%af%8d-%e0%ae%9a%e0%af%8a-4~14931
8~14923~puthumai_uyirigal~https://freetamilebooks.com/ebooks/puthumai_uyirigal/~புதுமை உயிரிகள்~ அறிவியல் ~ஏற்காடு இளங்கோ~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%81%e0%ae%a4%e0%af%81%e0%ae%ae%e0%af%88-%e0%ae%89%e0%ae%af%e0%ae%bf%e0%ae%b0%e0%ae%bf%e0%ae%95%e0%ae%b3%e0%af%8d-epub~14914~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%81%e0%ae%a4%e0%af%81%e0%ae%ae%e0%af%88-%e0%ae%89%e0%ae%af%e0%ae%bf%e0%ae%b0%e0%ae%bf%e0%ae%95%e0%ae%b3%e0%af%8d-mobi~14916~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%81%e0%ae%a4%e0%af%81%e0%ae%ae%e0%af%88-%e0%ae%89%e0%ae%af%e0%ae%bf%e0%ae%b0%e0%ae%bf%e0%ae%95%e0%ae%b3%e0%af%8d-a4-pdf~14918~https://freetamilebooks.com/download/%e0%ae%aa%e0%af%81%e0%ae%a4%e0%af%81%e0%ae%ae%e0%af%88-%e0%ae%89%e0%ae%af%e0%ae%bf%e0%ae%b0%e0%ae%bf%e0%ae%95%e0%ae%b3%e0%af%8d-6-inch-pdf~14920
9~14907~the_shining_gateway~https://freetamilebooks.com/ebooks/the_shining_gateway/~நேர்வழியின் சீரிய ஒளி~ கட்டுரை ~ஜேம்ஸ் ஆலன்~https://freetamilebooks.com/download/%e0%ae%a8%e0%af%87%e0%ae%b0%e0%af%8d%e0%ae%b5%e0%ae%b4%e0%ae%bf%e0%ae%af%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%9a%e0%af%80%e0%ae%b0%e0%ae%bf%e0%ae%af-%e0%ae%92%e0%ae%b3%e0%ae%bf-epub~14898~https://freetamilebooks.com/download/%e0%ae%a8%e0%af%87%e0%ae%b0%e0%af%8d%e0%ae%b5%e0%ae%b4%e0%ae%bf%e0%ae%af%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%9a%e0%af%80%e0%ae%b0%e0%ae%bf%e0%ae%af-%e0%ae%92%e0%ae%b3%e0%ae%bf-mobi~14900~https://freetamilebooks.com/download/%e0%ae%a8%e0%af%87%e0%ae%b0%e0%af%8d%e0%ae%b5%e0%ae%b4%e0%ae%bf%e0%ae%af%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%9a%e0%af%80%e0%ae%b0%e0%ae%bf%e0%ae%af-%e0%ae%92%e0%ae%b3%e0%ae%bf-a4-pdf~14902~https://freetamilebooks.com/download/%e0%ae%a8%e0%af%87%e0%ae%b0%e0%af%8d%e0%ae%b5%e0%ae%b4%e0%ae%bf%e0%ae%af%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%9a%e0%af%80%e0%ae%b0%e0%ae%bf%e0%ae%af-%e0%ae%92%e0%ae%b3%e0%ae%bf-6-inch-pdf~14904
